__time,/effort_control/data.0,/joint_states/header/stamp,/joint_states/joint0/position,/joint_states/joint0/velocity,/joint_states/joint1/position,/joint_states/joint1/velocity
1699809404.30279,,,,,,
1699809404.30421,,1699809404.30414,32.063452184,0,-6.586686552,0.479369043
1699809404.30459,,,,,,
1699809404.30641,,,,,,
1699809404.30663,,1699809404.30615,32.063452184,0,-6.585344319,0.575242842
1699809404.30828,,,,,,
1699809404.30842,,1699809404.30807,32.063452184,0,-6.58401407,0.671116642
1699809404.31024,,1699809404.31007,32.063452184,0,-6.582587947,0.671116642
1699809404.31069,,,,,,
1699809404.31253,,,,,,
1699809404.31266,,1699809404.31214,32.063452184,0,-6.581161824,0.671116642
1699809404.31434,,,,,,
1699809404.31445,,1699809404.31403,32.063452184,0,-6.579316254,0.862864287
1699809404.31632,,1699809404.3162,32.063452184,0,-6.577482667,0.862864287
1699809404.3168,,,,,,
1699809404.31863,,,,,,
1699809404.31867,,1699809404.31814,32.063452184,0,-6.575804876,0.862864287
1699809404.3204,,1699809404.32014,32.063452184,0,-6.573947321,0.958738086
1699809404.32073,,,,,,
1699809404.32253,,,,,,
1699809404.32283,,1699809404.32214,32.063452184,0,-6.571814129,0.958738086
1699809404.32436,,,,,,
1699809404.32466,,1699809404.32414,32.063452184,0,-6.569716889,1.054611885
1699809404.32644,,1699809404.32619,32.063452184,0,-6.567535761,0.958738086
1699809404.32679,,,,,,
1699809404.32862,,,,,,
1699809404.32874,,1699809404.32815,32.063452184,0,-6.565354632,1.150485685
1699809404.32877,,,,,,
1699809404.33032,,1699809404.33014,32.063452184,0,-6.562993739,1.150485685
1699809404.33065,,,,,,
1699809404.33251,,,,,,
1699809404.33265,,1699809404.33214,32.063452184,0,-6.560489036,1.150485685
1699809404.33428,,,,,,
1699809404.33451,,1699809404.33414,32.063452184,0,-6.558224018,1.150485685
1699809404.33633,,1699809404.33619,32.063452184,0,-6.555611457,1.246359484
1699809404.33672,,,,,,
1699809404.33855,,,,,,
1699809404.33875,,1699809404.33814,32.063452184,0,-6.552831117,1.342233283
1699809404.34039,,,,,,
1699809404.34058,,1699809404.34014,32.063452184,0,-6.550002839,1.342233283
1699809404.34236,,1699809404.34214,32.063452184,0,-6.547246468,1.438107082
1699809404.34284,,,,,,
1699809404.34465,,,,,,
1699809404.34477,,1699809404.34414,32.063452184,0,-6.544633907,1.342233283
1699809404.34656,,,,,,
1699809404.34661,,1699809404.3462,32.063452184,0,-6.54141015,1.438107082
1699809404.34841,,,,,,
1699809404.34848,,1699809404.34815,32.063452184,0,-6.538617826,1.438107082
1699809404.35024,,,,,,
1699809404.35027,,1699809404.35015,32.063452184,0,-6.535442006,1.533980882
1699809404.35267,,,,,,
1699809404.3527,,1699809404.35214,32.063452184,0,-6.532314124,1.533980975
1699809404.35451,,,,,,
1699809404.35455,,1699809404.35415,32.063452184,0,-6.529150288,1.533980975
1699809404.35637,,,,,,
1699809404.35639,,1699809404.3562,32.063452184,0,-6.525207478,1.725728574
1699809404.35876,,,,,,
1699809404.3588,,1699809404.35814,32.063452184,0,-6.522199438,1.725728574
1699809404.36051,,,,,,
1699809404.36058,,1699809404.36015,32.063452184,0,-6.518424407,1.917476172
1699809404.3623,,,,,,
1699809404.36235,,1699809404.36214,32.063452184,0,-6.515176682,1.725728574
1699809404.36468,,1699809404.36415,32.063452184,0,-6.511641336,1.821602373
1699809404.36471,,,,,,
1699809404.36649,,1699809404.36615,32.063452184,0,-6.507890273,1.821602373
1699809404.36652,,,,,,
1699809404.36825,,,,,,
1699809404.36835,,1699809404.36814,32.063452184,0,-6.50430699,1.629854774
1699809404.3705,,,,,,
1699809404.3708,,1699809404.37014,32.063452184,0,-6.500579896,1.821602373
1699809404.37258,,1699809404.37215,32.063452184,0,-6.496457323,2.109223771
1699809404.37274,,,,,,
1699809404.37438,,1699809404.37414,32.063452184,0,-6.492909992,1.821602373
1699809404.3744,,,,,,
1699809404.37669,,,,,,
1699809404.37678,,1699809404.3762,32.063452184,0,-6.488439876,1.917476172
1699809404.37839,,,,,,
1699809404.37863,,1699809404.37814,32.063452184,0,-6.484688814,1.917476172
1699809404.38046,,1699809404.38015,32.063452184,0,-6.480542272,2.013349971
1699809404.3806,,,,,,
1699809404.38064,,,,,,
1699809404.38235,,,,,,
1699809404.38278,,1699809404.38215,32.063452184,0,-6.476731288,1.821602373
1699809404.38458,,,,,,
1699809404.3846,,1699809404.38415,32.063452184,0,-6.471949583,2.20509757
1699809404.38639,,1699809404.3862,32.063452184,0,-6.467779072,2.109223771
1699809404.38686,,,,,,
1699809404.38861,,,,,,
1699809404.38882,,1699809404.38815,32.063452184,0,-6.46348872,2.109223771
1699809404.39029,,,,,,
1699809404.39064,,1699809404.39015,32.063452184,0,-6.459198367,2.300971369
1699809404.39248,,,,,,
1699809404.3925,,1699809404.39215,32.063452184,0,-6.454919999,2.109223771
1699809404.39427,,1699809404.39415,32.063452184,0,-6.450605678,2.20509757
1699809404.39477,,,,,,
1699809404.39647,,,,,,
1699809404.3967,,1699809404.3962,32.063452184,0,-6.446027704,2.109223771
1699809404.39849,,1699809404.39815,32.063452184,0,-6.441281951,2.396845168
1699809404.39874,,,,,,
1699809404.40027,,1699809404.40014,32.063452184,0,-6.436823819,2.300971369
1699809404.40042,,,,,,
1699809404.40266,,,,,,
1699809404.40268,,1699809404.40215,32.063452184,0,-6.432078066,2.396845168
1699809404.40436,,,,,,
1699809404.4045,,1699809404.40414,32.063452184,0,-6.428051367,2.20509757
1699809404.40631,,1699809404.40615,32.063452184,0,-6.423077914,2.300971369
1699809404.4066,,,,,,
1699809404.40828,,,,,,
1699809404.40873,,1699809404.40815,32.063452184,0,-6.418344145,2.396845168
1699809404.41054,,,,,,
1699809404.41056,,1699809404.41017,32.063452184,0,-6.413646329,2.396845168
1699809404.41228,,1699809404.41215,32.063452184,0,-6.408433191,2.492718968
1699809404.4128,,,,,,
1699809404.4145,,,,,,
1699809404.41469,,1699809404.41417,32.063452184,0,-6.40380728,2.396845168
1699809404.41652,,1699809404.4162,32.063452184,0,-6.398821842,2.300971369
1699809404.41674,,,,,,
1699809404.41832,,1699809404.41815,32.063452184,0,-6.394423632,2.492718968
1699809404.41844,,,,,,
1699809404.42069,,,,,,
1699809404.42071,,1699809404.42017,32.063452184,0,-6.389629942,2.300971369
1699809404.42241,,,,,,
1699809404.42259,,1699809404.4222,32.063452184,0,-6.383877514,2.492718968
1699809404.4244,,1699809404.42417,32.063452184,0,-6.379850814,2.396845168
1699809404.42467,,,,,,
1699809404.4264,,,,,,
1699809404.42689,,1699809404.4262,32.063452184,0,-6.374625692,2.396845168
1699809404.42869,,,,,,
1699809404.42873,,1699809404.42818,32.063452184,0,-6.369903908,2.492718968
1699809404.43037,,,,,,
1699809404.4304,,1699809404.43015,32.063452184,0,-6.365254028,2.300971369
1699809404.43053,,,,,,
1699809404.43263,,,,,,
1699809404.43277,,1699809404.43215,32.063452184,0,-6.360568196,2.396845168
1699809404.43432,,,,,,
1699809404.43455,,1699809404.43415,32.063452184,0,-6.354911642,2.684466566
1699809404.4364,,1699809404.4362,32.063452184,0,-6.350058031,2.300971369
1699809404.43658,,,,,,
1699809404.43828,,,,,,
1699809404.43881,,1699809404.43815,32.063452184,0,-6.3458276,2.396845168
1699809404.44053,,,,,,
1699809404.44055,,1699809404.44017,32.063452184,0,-6.340266919,2.588592767
1699809404.44238,,1699809404.44217,32.063452184,0,-6.335892677,2.492718968
1699809404.44271,,,,,,
1699809404.4444,,,,,,
1699809404.44475,,1699809404.44415,32.063452184,0,-6.330847319,2.588592767
1699809404.44663,,,,,,
1699809404.44665,,1699809404.44627,32.063452184,0,-6.325742039,2.300971369
1699809404.44835,,,,,,
1699809404.44845,,1699809404.44815,32.063452184,0,-6.32078057,2.684466566
1699809404.4503,,1699809404.45007,32.063452184,0,-6.316046801,2.300971369
1699809404.45061,,,,,,
1699809404.45229,,,,,,
1699809404.45275,,1699809404.45215,32.063452184,0,-6.311289064,2.396845168
1699809404.4545,,,,,,
1699809404.45459,,1699809404.45418,32.063452184,0,-6.306063942,2.588592767
1699809404.45635,,1699809404.4562,32.063452184,0,-6.301150409,2.300971369
1699809404.45676,,,,,,
1699809404.45849,,,,,,
1699809404.45879,,1699809404.45815,32.063452184,0,-6.296488546,2.492718968
1699809404.46053,,1699809404.46018,32.063452184,0,-6.291467156,2.396845168
1699809404.46076,,,,,,
1699809404.46222,,1699809404.46215,32.063452184,0,-6.28699704,2.396845168
1699809404.46246,,,,,,
1699809404.46458,,1699809404.46417,32.063452184,0,-6.281676044,2.588592767
1699809404.46473,,,,,,
1699809404.46628,,1699809404.46615,32.063452184,0,-6.276666638,2.396845168
1699809404.46646,,,,,,
1699809404.46872,,,,,,
1699809404.46875,,1699809404.46815,32.063452184,0,-6.272160569,2.396845168
1699809404.47049,,,,,,
1699809404.47057,,1699809404.47015,32.063452184,0,-6.266647826,2.588592767
1699809404.47237,,1699809404.47215,32.063452184,0,-6.2624893,2.396845168
1699809404.47271,,,,,,
1699809404.4742,,1699809404.47407,32.063452184,0,-6.257372036,2.396845168
1699809404.47443,,,,,,
1699809404.47664,,,,,,
1699809404.47666,,1699809404.47615,32.063452184,0,-6.252949857,2.396845168
1699809404.47836,,,,,,
1699809404.47838,,1699809404.47815,32.063452184,0,-6.248252041,2.20509757
1699809404.48062,,,,,,
1699809404.48083,,1699809404.48015,32.063452184,0,-6.24385383,2.300971369
1699809404.48233,,,,,,
1699809404.48257,,1699809404.48215,32.063452184,0,-6.238988235,2.20509757
1699809404.4827,,,,,,
1699809404.48443,,1699809404.48415,32.063452184,0,-6.234637961,2.300971369
1699809404.4846,,,,,,
1699809404.48626,,,,,,
1699809404.48628,,1699809404.48615,32.063452184,0,-6.229736413,2.396845168
1699809404.48856,,,,,,
1699809404.48868,,1699809404.4882,32.063452184,0,-6.224439386,2.396845168
1699809404.49025,,,,,,
1699809404.49047,,1699809404.49007,32.063452184,0,-6.220628402,2.20509757
1699809404.4923,,1699809404.49207,32.063452184,0,-6.216242176,2.300971369
1699809404.4925,,,,,,
1699809404.49473,,,,,,
1699809404.49474,,1699809404.49415,32.063452184,0,-6.211784044,2.20509757
1699809404.49642,,,,,,
1699809404.49657,,1699809404.49627,32.063452184,0,-6.207170118,2.300971369
1699809404.49836,,1699809404.49815,32.063452184,0,-6.203191355,2.013349971
1699809404.49867,,,,,,
1699809404.50039,,,,,,
1699809404.5006,,1699809404.50015,32.063452184,0,-6.198960924,2.109223771
1699809404.50229,,1699809404.50215,32.063452184,0,-6.194754461,2.109223771
1699809404.50263,,,,,,
1699809404.50433,,,,,,
1699809404.50454,,1699809404.50415,32.063452184,0,-6.190224424,2.109223771
1699809404.50657,,,,,,
1699809404.50682,,1699809404.50615,32.063452184,0,-6.186401456,2.109223771
1699809404.50827,,,,,,
1699809404.50864,,1699809404.50807,32.063452184,0,-6.182302851,2.013349971
1699809404.51044,,1699809404.51015,32.063452184,0,-6.178096388,2.013349971
1699809404.51049,,,,,,
1699809404.51229,,1699809404.51215,32.063452184,0,-6.17435731,2.109223771
1699809404.5128,,,,,,
1699809404.5145,,,,,,
1699809404.51468,,1699809404.51407,32.063452184,0,-6.170438468,1.917476172
1699809404.5165,,1699809404.51615,32.063452184,0,-6.166363832,2.013349971
1699809404.51675,,,,,,
1699809404.51825,,1699809404.51815,32.063452184,0,-6.162313164,2.013349971
1699809404.51845,,,,,,
1699809404.52069,,,,,,
1699809404.52071,,1699809404.52015,32.063452184,0,-6.158849723,1.917476172
1699809404.52241,,,,,,
1699809404.52259,,1699809404.52215,32.063452184,0,-6.155134613,1.821602373
1699809404.52442,,1699809404.52415,32.063452184,0,-6.151359582,1.821602373
1699809404.52467,,,,,,
1699809404.52626,,1699809404.52615,32.063452184,0,-6.148123842,1.629854774
1699809404.52637,,,,,,
1699809404.52864,,,,,,
1699809404.52866,,1699809404.52815,32.063452184,0,-6.144312858,1.821602373
1699809404.53033,,,,,,
1699809404.53043,,1699809404.53015,32.063452184,0,-6.140969259,1.725728574
1699809404.53228,,1699809404.53207,32.063452184,0,-6.137565739,1.821602373
1699809404.53259,,,,,,
1699809404.53428,,,,,,
1699809404.5347,,1699809404.53415,32.063452184,0,-6.134329999,1.725728574
1699809404.53483,,,,,,
1699809404.53653,,,,,,
1699809404.53655,,1699809404.53615,32.063452184,0,-6.131286006,1.533980975
1699809404.5383,,1699809404.53815,32.063452184,0,-6.128158123,1.533980975
1699809404.53872,,,,,,
1699809404.54042,,,,,,
1699809404.54073,,1699809404.54015,32.063452184,0,-6.125150082,1.533980975
1699809404.54256,,1699809404.54207,32.063452184,0,-6.122142042,1.438107176
1699809404.54268,,,,,,
1699809404.54435,,,,,,
1699809404.54437,,1699809404.54415,32.063452184,0,-6.11915797,1.533980975
1699809404.54659,,,,,,
1699809404.54678,,1699809404.54627,32.063452184,0,-6.115958182,1.438107176
1699809404.54829,,,,,,
1699809404.54855,,1699809404.54807,32.064386953,0.287621421,-6.11320181,1.438107176
1699809404.55036,,1699809404.55005,32.064722512,0.191747622,-6.110637186,1.342233377
1699809404.55052,,,,,,
1699809404.55281,,,,,,
1699809404.55285,,1699809404.55215,32.064770449,0.095873817,-6.108012641,1.342233377
1699809404.55449,,,,,,
1699809404.55463,,1699809404.55415,32.064614654,0,-6.105388095,1.342233377
1699809404.55617,,,,,,
1699809404.55646,,1699809404.55606,32.064614654,0,-6.102823471,1.246359577
1699809404.55827,,1699809404.55807,32.064614654,0,-6.100426626,1.246359577
1699809404.55841,,,,,,
1699809404.56069,,,,,,
1699809404.56075,,1699809404.56007,32.064614654,0,-6.098005813,1.150485778
1699809404.56238,,,,,,
1699809404.56241,,1699809404.56207,32.064614654,0,-6.096208179,1.150485778
1699809404.56464,,,,,,
1699809404.56469,,1699809404.56415,32.064614654,0,-6.093607602,1.150485778
1699809404.56633,,,,,,
1699809404.56649,,1699809404.5662,32.064614654,0,-6.091438458,1.054611979
1699809404.56832,,1699809404.56815,32.064614654,0,-6.089461061,1.054611979
1699809404.56859,,,,,,
1699809404.57028,,,,,,
1699809404.57074,,1699809404.57015,32.064614654,0,-6.087363821,1.054611979
1699809404.57254,,,,,,
1699809404.57256,,1699809404.57215,32.064614654,0,-6.085674046,0.95873818
1699809404.57422,,,,,,
1699809404.57437,,1699809404.57407,32.064614654,0,-6.083948317,0.95873818
1699809404.5762,,1699809404.57606,32.064614654,0,-6.082234573,0.766990581
1699809404.57648,,,,,,
1699809404.57844,,,,,,
1699809404.5785,,1699809404.57807,32.064614654,0,-6.080856387,0.766990581
1699809404.58027,,1699809404.58015,32.064614654,0,-6.079034785,0.766990581
1699809404.5807,,,,,,
1699809404.58243,,,,,,
1699809404.58254,,1699809404.58207,32.064614654,0,-6.077728504,0.766990581
1699809404.58439,,1699809404.58415,32.064614654,0,-6.076314366,0.671116782
1699809404.58452,,,,,,
1699809404.5847,,,,,,
1699809404.58641,,,,,,
1699809404.58681,,1699809404.58615,32.064614654,0,-6.074900227,0.671116782
1699809404.58863,,,,,,
1699809404.58864,,1699809404.58807,32.064614654,0,-6.073893552,0.575242983
1699809404.5904,,,,,,
1699809404.59043,,1699809404.59007,32.064614654,0,-6.072491398,0.671116782
1699809404.59268,,,,,,
1699809404.59285,,1699809404.59215,32.064614654,0,-6.071520676,0.575242983
1699809404.59434,,,,,,
1699809404.59463,,1699809404.59415,32.064614654,0,-6.070741701,0.479369183
1699809404.59646,,1699809404.59615,32.064614654,0,-6.069794948,0.383495384
1699809404.59657,,,,,,
1699809404.59825,,,,,,
1699809404.5983,,1699809404.59807,32.064614654,0,-6.069303594,0.287621585
1699809404.60053,,,,,,
1699809404.60074,,1699809404.6002,32.064614654,0,-6.068536604,0.287621585
1699809404.60256,,1699809404.60215,32.064614654,0,-6.067829535,0.383495384
1699809404.60277,,,,,,
1699809404.60438,,1699809404.60415,32.064614654,0,-6.06727826,0.287621585
1699809404.60441,,,,,,
1699809404.60674,,,,,,
1699809404.60677,,1699809404.60617,32.064614654,0,-6.066930718,0.191747786
1699809404.60841,,,,,,
1699809404.60863,,1699809404.60815,32.064614654,0,-6.066631112,0.191747786
1699809404.61042,,1699809404.61015,32.064614654,0,-6.066247617,0.191747786
1699809404.61065,,,,,,
1699809404.61234,,,,,,
1699809404.61274,,1699809404.61215,32.064614654,0,-6.066175712,0.095873981
1699809404.61452,,1699809404.61415,32.064614654,0,-6.066307538,0
1699809404.61465,,,,,,
1699809404.61635,,1699809404.61615,32.064614654,0,-6.066307538,0
1699809404.61653,,,,,,
1699809404.61877,,,,,,
1699809404.61883,,1699809404.61815,32.064614654,0,-6.066307538,0
1699809404.62052,,,,,,
1699809404.62055,,1699809404.62006,32.064614654,0,-6.066307538,0
1699809404.62238,,1699809404.62215,32.064614654,0,-6.066307538,0
1699809404.62273,,,,,,
1699809404.62444,,,,,,
1699809404.6248,,1699809404.62415,32.064614654,0,-6.066307538,0
1699809404.62651,,1699809404.62621,32.064614654,0,-6.066307538,0
1699809404.62669,,,,,,
1699809404.62848,,,,,,
1699809404.62879,,1699809404.6282,32.064614654,0,-6.066307538,0
1699809404.63052,,1699809404.63015,32.064614654,0,-6.067314213,-0.287621421
1699809404.63071,,,,,,
1699809404.63225,,1699809404.63207,32.064614654,0,-6.068201046,-0.38349522
1699809404.63248,,,,,,
1699809404.63431,,,,,,
1699809404.63456,,1699809404.63406,32.064614654,0,-6.068920099,-0.38349522
1699809404.63674,,,,,,
1699809404.63688,,1699809404.63627,32.064614654,0,-6.069711058,-0.38349522
1699809404.63699,,,,,,
1699809404.63845,,,,,,
1699809404.63859,,1699809404.63815,32.064614654,0,-6.070585906,-0.479369043
1699809404.64023,,,,,,
1699809404.64027,,1699809404.64006,32.064614654,0,-6.071964092,-0.575242842
1699809404.64254,,1699809404.64215,32.064614654,0,-6.072910846,-0.575242842
1699809404.6427,,,,,,
1699809404.64422,,1699809404.64405,32.064614654,0,-6.074109268,-0.575242842
1699809404.64434,,,,,,
1699809404.64644,,1699809404.6462,32.064614654,0,-6.075643249,-0.671116642
1699809404.64661,,,,,,
1699809404.64818,,1699809404.64806,32.064614654,0,-6.076973498,-0.671116642
1699809404.64836,,,,,,
1699809404.65041,,1699809404.65007,32.064614654,0,-6.078495495,-0.671116642
1699809404.65063,,,,,,
1699809404.65233,,,,,,
1699809404.65264,,1699809404.65215,32.064614654,0,-6.079825744,-0.766990441
1699809404.65437,,1699809404.6542,32.064614654,0,-6.081958936,-0.862864287
1699809404.65461,,,,,,
1699809404.65634,,,,,,
1699809404.65681,,1699809404.65617,32.064614654,0,-6.083576806,-0.862864287
1699809404.65863,,,,,,
1699809404.65866,,1699809404.65815,32.064614654,0,-6.085098803,-0.862864287
1699809404.66045,,1699809404.6602,32.064614654,0,-6.087231995,-0.958738086
1699809404.66059,,,,,,
1699809404.66233,,1699809404.66219,32.064614654,0,-6.089017644,-0.958738086
1699809404.66288,,,,,,
1699809404.66458,,,,,,
1699809404.66478,,1699809404.66427,32.064614654,0,-6.091342584,-1.054611885
1699809404.66659,,1699809404.66618,32.064614654,0,-6.093092281,-0.958738086
1699809404.66682,,,,,,
1699809404.66835,,1699809404.66815,32.064614654,0,-6.095525078,-1.054611885
1699809404.66857,,,,,,
1699809404.67037,,,,,,
1699809404.67067,,1699809404.67007,32.064614654,0,-6.09774216,-1.150485685
1699809404.67256,,1699809404.67218,32.064614654,0,-6.100174958,-1.054611885
1699809404.67265,,,,,,
1699809404.67436,,1699809404.67406,32.064614654,0,-6.102332118,-1.150485685
1699809404.67444,,,,,,
1699809404.67672,,,,,,
1699809404.67675,,1699809404.67618,32.064614654,0,-6.105112458,-1.246359484
1699809404.6784,,,,,,
1699809404.67855,,1699809404.67811,32.064614654,0,-6.107569224,-1.246359484
1699809404.68038,,1699809404.68015,32.064614654,0,-6.110061943,-1.246359484
1699809404.68067,,,,,,
1699809404.68248,,,,,,
1699809404.68292,,1699809404.68223,32.064614654,0,-6.112998078,-1.342233283
1699809404.68467,,1699809404.68406,32.064614654,0,-6.115742466,-1.438107082
1699809404.68471,,,,,,
1699809404.68648,,1699809404.68633,32.064614654,0,-6.118642648,-1.438107082
1699809404.68651,,,,,,
1699809404.68663,,,,,,
1699809404.68899,,1699809404.68827,32.064614654,0,-6.121722594,-1.438107082
1699809404.68901,,,,,,
1699809404.69021,,,,,,
1699809404.69024,,1699809404.69005,32.064614654,0,-6.124083486,-1.342233283
1699809404.6927,,,,,,
1699809404.69272,,1699809404.69225,32.064614654,0,-6.127558912,-1.438107082
1699809404.69455,,,,,,
1699809404.69457,,1699809404.69416,32.064614654,0,-6.130387189,-1.533980882
1699809404.69642,,1699809404.69626,32.064614654,0,-6.133826661,-1.629854774
1699809404.69679,,,,,,
1699809404.69843,,,,,,
1699809404.69878,,1699809404.69806,32.064614654,0,-6.137002481,-1.725728574
1699809404.70059,,1699809404.70015,32.064614654,0,-6.140022505,-1.629854774
1699809404.70071,,,,,,
1699809404.70248,,1699809404.70228,32.064614654,0,-6.143461978,-1.725728574
1699809404.70259,,,,,,
1699809404.70449,,,,,,
1699809404.70502,,1699809404.70427,32.064614654,0,-6.147045261,-1.725728574
1699809404.70684,,1699809404.70655,32.064614654,0,-6.150628545,-1.725728574
1699809404.70697,,,,,,
1699809404.70868,,1699809404.70831,32.064614654,0,-6.153900238,-1.629854774
1699809404.70878,,,,,,
1699809404.71049,,,,,,
1699809404.71052,,1699809404.71022,32.064614654,0,-6.157231852,-1.725728574
1699809404.71234,,1699809404.71208,32.064614654,0,-6.160611404,-1.629854774
1699809404.71283,,,,,,
1699809404.71457,,,,,,
1699809404.71477,,1699809404.71421,32.064614654,0,-6.164913741,-1.917476172
1699809404.71665,,1699809404.7163,32.064614654,0,-6.168856551,-1.917476172
1699809404.71686,,,,,,
1699809404.71846,,1699809404.71822,32.064614654,0,-6.172212134,-1.917476172
1699809404.71859,,,,,,
1699809404.72026,,1699809404.72008,32.064614654,0,-6.175759464,-1.821602373
1699809404.72029,,,,,,
1699809404.72262,,,,,,
1699809404.72269,,1699809404.72221,32.064614654,0,-6.180049817,-1.821602373
1699809404.72454,,1699809404.72417,32.064614654,0,-6.183776911,-1.917476172
1699809404.72491,,,,,,
1699809404.72636,,1699809404.7262,32.064614654,0,-6.187635831,-1.917476172
1699809404.72663,,,,,,
1699809404.72837,,,,,,
1699809404.72885,,1699809404.72806,32.064614654,0,-6.191602609,-2.013349971
1699809404.73062,,1699809404.73019,32.064614654,0,-6.195928915,-2.109223771
1699809404.73066,,,,,,
1699809404.73245,,1699809404.73205,32.064614654,0,-6.199608072,-2.109223771
1699809404.73249,,,,,,
1699809404.73432,,,,,,
1699809404.73436,,1699809404.73415,32.064614654,0,-6.203862472,-2.013349971
1699809404.73688,,,,,,
1699809404.73691,,1699809404.73631,32.064614654,0,-6.20868013,-2.109223771
1699809404.73941,,,,,,
1699809404.73944,,1699809404.7387,32.064614654,0,-6.213054372,-2.109223771
1699809404.73959,,,,,,
1699809404.74064,,,,,,
1699809404.74067,,1699809404.74039,32.064614654,0,-6.217656314,-2.20509757
1699809404.74306,,,,,,
1699809404.74309,,1699809404.74245,32.064614654,0,-6.221647061,-2.109223771
1699809404.74434,,1699809404.7442,32.064614654,0,-6.225793603,-2.109223771
1699809404.74491,,,,,,
1699809404.74673,,,,,,
1699809404.74676,,1699809404.74627,32.064614654,0,-6.230071971,-2.20509757
1699809404.74857,,,,,,
1699809404.74859,,1699809404.74805,32.064614654,0,-6.233978829,-2.20509757
1699809404.75033,,,,,,
1699809404.75037,,1699809404.7502,32.064614654,0,-6.239024187,-2.20509757
1699809404.75221,,1699809404.75205,32.064614654,0,-6.242955013,-2.20509757
1699809404.75277,,,,,,
1699809404.7546,,,,,,
1699809404.75463,,1699809404.75415,32.064614654,0,-6.24748505,-2.20509757
1699809404.75642,,,,,,
1699809404.75645,,1699809404.75617,32.064614654,0,-6.252722156,-2.396845168
1699809404.75824,,,,,,
1699809404.75828,,1699809404.75807,32.064614654,0,-6.256952588,-2.109223771
1699809404.7605,,,,,,
1699809404.76083,,1699809404.7602,32.064614654,0,-6.261542546,-2.20509757
1699809404.76233,,,,,,
1699809404.76266,,1699809404.76218,32.064614654,0,-6.2667437,-2.396845168
1699809404.76448,,1699809404.76405,32.064614654,0,-6.270255078,-2.20509757
1699809404.76462,,,,,,
1699809404.76683,,,,,,
1699809404.76695,,1699809404.76622,32.064614654,0,-6.27539631,-2.300971369
1699809404.76853,,,,,,
1699809404.76878,,1699809404.76809,32.064614654,0,-6.279926347,-2.396845168
1699809404.77059,,1699809404.77019,32.064614654,0,-6.284084873,-2.20509757
1699809404.77076,,,,,,
1699809404.77243,,,,,,
1699809404.77245,,1699809404.77205,32.064614654,0,-6.288962453,-2.300971369
1699809404.7747,,,,,,
1699809404.77482,,1699809404.77415,32.064614654,0,-6.293468521,-2.20509757
1699809404.77668,,1699809404.77627,32.064614654,0,-6.298262211,-2.20509757
1699809404.77693,,,,,,
1699809404.77846,,1699809404.77807,32.064614654,0,-6.30353527,-2.588592767
1699809404.77863,,,,,,
1699809404.78028,,,,,,
1699809404.7803,,1699809404.78006,32.064614654,0,-6.30716649,-2.20509757
1699809404.78259,,,,,,
1699809404.7827,,1699809404.78207,32.064614654,0,-6.312787092,-2.492718968
1699809404.78424,,,,,,
1699809404.78454,,1699809404.78405,32.064614654,0,-6.316610059,-2.20509757
1699809404.78631,,1699809404.78617,32.064614654,0,-6.322194708,-2.492718968
1699809404.78647,,,,,,
1699809404.78866,,,,,,
1699809404.78873,,1699809404.78815,32.064614654,0,-6.32611355,-2.300971369
1699809404.79039,,,,,,
1699809404.79059,,1699809404.79004,32.064614654,0,-6.330607634,-2.20509757
1699809404.79077,,,,,,
1699809404.79244,,1699809404.79207,32.064614654,0,-6.335269498,-2.396845168
1699809404.79265,,,,,,
1699809404.7943,,1699809404.79404,32.064614654,0,-6.340386762,-2.396845168
1699809404.79434,,,,,,
1699809404.79659,,,,,,
1699809404.79673,,1699809404.79618,32.064614654,0,-6.34466513,-2.109223771
1699809404.79825,,,,,,
1699809404.79855,,1699809404.79815,32.064614654,0,-6.349734457,-2.588592767
1699809404.80038,,1699809404.80005,32.064614654,0,-6.353377661,-2.109223771
1699809404.80055,,,,,,
1699809404.80221,,1699809404.80207,32.064614654,0,-6.358710642,-2.492718968
1699809404.80223,,,,,,
1699809404.805,,1699809404.80443,32.064614654,0,-6.363024963,-2.109223771
1699809404.80503,,,,,,
1699809404.80675,,,,,,
1699809404.80679,,1699809404.80617,32.064614654,0,-6.36769881,-2.300971369
1699809404.80843,,,,,,
1699809404.80867,,1699809404.80818,32.064614654,0,-6.3722648,-2.492718968
1699809404.81045,,1699809404.81015,32.064614654,0,-6.376507216,-2.20509757
1699809404.81069,,,,,,
1699809404.8123,,1699809404.81207,32.064614654,0,-6.381217016,-2.300971369
1699809404.81244,,,,,,
1699809404.81429,,,,,,
1699809404.81472,,1699809404.81406,32.064614654,0,-6.385327605,-2.109223771
1699809404.81657,,1699809404.81618,32.064614654,0,-6.390552727,-2.300971369
1699809404.81668,,,,,,
1699809404.81837,,1699809404.81815,32.064614654,0,-6.394231884,-2.013349971
1699809404.81849,,,,,,
1699809404.82033,,,,,,
1699809404.82076,,1699809404.82006,32.064614654,0,-6.398534221,-2.109223771
1699809404.82265,,,,,,
1699809404.82268,,1699809404.82215,32.064614654,0,-6.403100211,-2.20509757
1699809404.82442,,,,,,
1699809404.8247,,1699809404.82417,32.064614654,0,-6.407941837,-2.20509757
1699809404.82648,,1699809404.82615,32.064614654,0,-6.411812742,-2.109223771
1699809404.82677,,,,,,
1699809404.82832,,1699809404.82805,32.064614654,0,-6.415971268,-2.013349971
1699809404.82857,,,,,,
